Teli Ka Mandir  ,Gwalior,Madhya Pradesh,India,"
"," Located in the Gwalior Fort, this temple also dates back to the 9th century and is the highest building in Gwalior (100 ft.). This temple was used to process oil before the Britishers occupied the Gwalior Fort. ","This temple is famous for its unique architecture as the temple holds a Dravidian look, but the sculptures are typically North Indian. ",Null,Null,All days of the week: 8:00 AM - 6:00 PM  INR 10 -INR 20 per person
Tighra Dam  ,Gwalior,Madhya Pradesh,India,"
", Tighra dam is located just outside the main city and provides a nice getaway from the city. ,,Null,Null,Null
Tomb of Ghaus Mohammed  ,Gwalior,Madhya Pradesh,India,"
", The tomb of a 16th century prince-turned-sufi is now situated in the town of Hazira. This mausoleum exhibits astonishing Mughal architecture and has proven to be a famous pilgrimage for hindus and muslims alike. ,The beautiful tombstone and the stunning architecture of the mausoleum gives this place a sense of serenity and peace. ,Null,1 to 2 hours,All days of the week: 10:00 AM - 5:00 PM  Free
Tomb of Tansen  ,Gwalior,Madhya Pradesh,India,"
"," One of the greatest musicians of India and en eminent vocalist in the courts of Akbar in the medieval period, Tansen was also among one of the nine gems of the Mughal court. ",Tansen was believed to create magic with his music and cause rains and even enchant animals by his music. He was a student of Mohammad Ghaus who taught him Hindustani classical music. He was a proponent of Dhrupad style and he developed the Gwalior Gharana style of music. He was buried near to his guru and this burial site is a beautiful piece of architecture. Annual Tansen music festival is held here every year in the month of November where prominent musicians from all over the country come and perform various classical shows. ,Null,Null,Null
Deva Bhavana  ,Hajo,Assam,India,"
"," One of the popular temples of Hajo, according to a legend, this place was once the meeting point of all deities. ",,Null,Null,Null
Hajo Powa Mecca  ,Hajo,Assam,India,"
"," The word 'Powa' means 1/4th and hence, Powa Mecca figuratively refers to having some of the sanctity of Mecca. The tomb of Pir Giasuddin Auliya, a pioneer of Islam is located here. ","The Powa Mecca is located near the Madhava temple. It was constructed by Mir Lutufullah-i-Shiraji in 1657, during the rule of the Mughal Emperor Shahjahan. It is also believed that the foundation of the Mosque here was laid with the soil that was brought from Mecca. ",Null,Null,Null
Hayagriva Madhava Temple  ,Hajo,Assam,India,"
"," This temple has an idol of Lord Vishnu that is similar to the idol of Lord Jagannath in Puri. Also, it is believed that Lord Buddha is believed to have attained Nirvana at this religious site and hence this site is visited by numerous Buddhists, Bhutiyas and Hindus. ",Visitors will have to climb a fleet of stairs to reach the temple. A relatively small temple lies in the vicinity. The festival of Holi (March) is celebrated with full grandeur in the temple. ,Null,Null,Null
Kamesware Temple  ,Hajo,Assam,India,"
"," The Kamesware Temple is an ancient temple, built in the 18th century by the Ahom king Pramatta Singha. Quite later after its construction, it was turned into a temple dedicated to Lord Shiva. The shivlinga here resembles that in Kedarnath. ",,Null,Null,Null
Kedareswar Temple  ,Hajo,Assam,India,"
"," Located atop the Madanachala Hill in Hajo, this Shiva temple is regarded as one of the oldest temples in the Indian subcontinent. This temple enshrines a huge Shivalinga, made of stone, which is popularly known as the Svayambhu Linga. ",It is also referred to as the Ardhanariswara form of Lord Shiva. This Shivalinga is always covered by a huge metal bowl. ,Null,Null,Null
Archaeological Museum  ,Halebid,Karnataka,India,"
"," An open air museum in Halebid, this one houses countless sculptures, exhibits, inscriptions and more and has its displays represent Indian Art at various foreign exhibitions. ","Dancing Shiva, Nataraja and Veena Saraswati, dancing Ganesha, a bronze statue of a Tirthankara are some of the most significant sculptures and exhibits here. ",Null,Null,Null
Basadi Halli  ,Halebid,Karnataka,India,"
", The Jain temples here are famous for the highly polished pillars that resemble mirrors. ,"The three shrines here are Parswanathaswamy temple, Adinathaswamy temple and the Shanthinathaswamy temple. Several monasteries are also found in the region. ",Null,Null,Null
Belur  ,Halebid,Karnataka,India,"
"," Nestled on the banks of River Yagachi in Hassan District of Karnataka, the town of Belur along with its twin town of Halebid located 16 km away, houses exquisite temples reflecting the exemplary artistic taste and technique of temple builders of the yore. This small town was the capital of the mighty Hoysala empire and their engineering genius can still be witnessed in the temples that stand here today. Some of the important shrines that are housed here include Chennakesava Temple and Kappe Chennigaray, both of which are exemplary Dravidian peices of architecture. ","Known as the 'jewels of the Indian cultural heritage' Belur and Halebid are adorned with the legacy of rich past and culture. Belur is mainly known for its prime attraction Chennakesava Shrine dedicated to Chennakesava or Lord Vishnu. Legend has it that it took 103 years to complete the construction of this magnificent edifice. Standing right next to it is another temple Kappe Chennigaray, a temple built by the wife of Hoysala king Vishnuvardhana, Shantaladevi. Apart from these, there are two other temples in the complex. Both temples exhibit the intricate detail work on the walls made up of light green soapstone. Visit this destination for a glorious look into the Hoysala engineering genius. ",Null,Null,"Temple timings: 7:30 AM - 5:30 PM, Inner sanctum of main deity stay closed between 10:00 AM - 11:00 AM, 1:00 PM - 3:00 PM, and 5:00 PM - 5:30 PM  Free entrance, Government approved guides cost between INR 125 - INR 250"
City Shopping  ,Halebid,Karnataka,India,"
"," While in Halebid, one can shop for terracotta items, statues and religious items. One might find a number of souvenir shops in the area selling these. ",,Null,Null,Null
Hoysaleswara Temple  ,Halebid,Karnataka,India,"
"," Hoysaleswara or Halebid Temple is a 12 century Hindu temple dedicated to Lord Shiva. Located in the west of the Dwarasamudra lake in a small town of Halebid in Karnataka, this magnificent temple is one of the three most landmark monument of Hoysala empire and is also the most significant monument dedicated to Lord Shiva in south India. The designing and decoration of the temple are done by the famous Shilpkar Kedoraja. Its extremely elaborate walls proudly wear the stories of various Gods and brave Hoysala soldiers in the form of beautiful sculptures engraved on its walls. It attracts thousands of devotees year round as it is well known for its architecture and statues of the Hoysala period.  ",,Null,Null,6:30 AM - 9:00 PM  No entry fee
Kedareswara Temple  ,Halebid,Karnataka,India,"
"," This temple is dedicated to Lord Shiva, depicted in the form of a Shivlinga of Krishnashila, a black stone. ","Built with Chalukyan style of architecture, this temple was built in 1319 AD. The basement of the temple features sculptured friezes which depict The Ramayana, The Mahabharata and The Bhagvad Gita. ",Null,Null,Null
Shantaleswara Temple  ,Halebid,Karnataka,India,"
"," A major attraction in the area, this temple is dedicated to Lord Shantaleswara, with an idol made of soft soapstone i.e. potstone. A shivalinga is also present in the sanctum. ",,Null,Null,Null
Yagachi Dam  ,Halebid,Karnataka,India,"
"," About half an hour away from Belur, is the Yagachi Dam. Visit the dam not so much for the structure itself but the water sports that it hosts. One can enjoy Jet Ski, Speed Boat, Bumper Ride, Cruise Boat, Banana Boat Ride and Kayaking here, filling the town of temples and ruins with a dash of enjoyment and adventure. ",,Null,Null,Null
Achyutraya Temple  ,Hampi,Karnataka,India,"
"," This temple is also known as the Tiruvengalanatha Temple, after the main deity, a form of Lord Shiva. ","It has modern architecture in comparison to the other temples of Hampi. Many carvings here depict mythological legends, seen on pillars, walls and monolith blocks. ",Null,1 to 2 hours,"All days of the week: 5:30 AM - 1:00 PM, 5:30 PM - 9:00 AM  Free"
